REPORT TYPE: RTD EG,,,,,,,,
START DATE: 2019-11-06 ,,,,,,,,
END DATE: 2019-11-10,,,,,,,,
,,,,,,,,
DELIVERY_DATE,DELIVERY_HOUR,REGION_ID,TYPE_ID,PARTICIPANT_ID,RESOURCE_ID,MW,PRICE,
03/08/2020,8,LUZON,GEN,PETROSOLR,1PETSOL_G01,6.6,3524.26,2
03/08/2020,8,LUZON,GEN,PGEP,2PNGEA_G01,0.5,3544.14,0.5
03/08/2020,8,LUZON,GEN,PMPC,3AVION_U01,43.7,3433.19,0
03/08/2020,8,LUZON,GEN,PMPC,3AVION_U02,0,3433.19,0
03/08/2020,8,LUZON,GEN,PSALM,1CASECN_G01,0,3490.33,0
03/08/2020,8,LUZON,GEN,PSALM,3BOTOCA_G01,8,3517.4,8
03/08/2020,8,LUZON,GEN,PSALM,3CALIRY_G01,0,3517.4,0
03/08/2020,8,LUZON,GEN,PSALM,3KAL_G01,0,3512.43,0
03/08/2020,8,LUZON,GEN,PSALM,3KAL_G02,0,3512.43,0
03/08/2020,8,LUZON,GEN,PSALM,3KAL_G03,0,3512.43,0
03/08/2020,8,LUZON,GEN,PSALM,3KAL_G04,0,3512.43,0
03/08/2020,8,LUZON,GEN,PSALM,3MALAYA_G01,0,3501.13,0
03/08/2020,8,LUZON,GEN,PSALM,3MALAYA_G02,0,3501.13,0
03/08/2020,8,LUZON,GEN,QPPL,3QPPL_G01,306.1,3374.44,216.1
03/08/2020,8,LUZON,GEN,RC,1RASLAG_G01,2.5,3526.52,1.5
03/08/2020,8,LUZON,GEN,RCBMI,3RCBMI_G01,0,3449.04,0
03/08/2020,8,LUZON,GEN,RCBMI,3RCBMI_G02,0,3449.04,0
03/08/2020,8,LUZON,GEN,RCP2,1RASLAG_G02,3,3526.52,0.8
03/08/2020,8,LUZON,GEN,SBPLC,3SBPL_G01,455,3374.44,455
03/08/2020,8,LUZON,GEN,SCPC,3CALACA_G01,230,3428.17,230
03/08/2020,8,LUZON,GEN,SCPC,3CALACA_G02,0,3435.88,0
03/08/2020,8,LUZON,GEN,SLPGC,3SLPGC_G01,147,3420.23,147
03/08/2020,8,LUZON,GEN,SLPGC,3SLPGC_G02,150,3419.94,150
03/08/2020,8,LUZON,GEN,SLPGC,3SLPGC_G03,0,3434.19,0
03/08/2020,8,LUZON,GEN,SLPGC,3SLPGC_G04,0,3434.19,0
03/08/2020,8,LUZON,GEN,SLTEC,3SLTEC_G01,121,3421.91,121
03/08/2020,8,LUZON,GEN,SLTEC,3SLTEC_G02,122.9,3421.91,122.9
03/08/2020,8,LUZON,GEN,SMCCPC,1SMC_G01,150,3389.2,150
03/08/2020,8,LUZON,GEN,SMCCPC,1SMC_G02,150,3389.2,150
03/08/2020,8,LUZON,GEN,SMCCPC,1SMC_G03,150,3389.2,120
03/08/2020,8,LUZON,GEN,SMCCPC,1SMC_G04,150,3372.89,120
03/08/2020,8,LUZON,GEN,SMEC,1SUAL_G01,647,3400.69,647
03/08/2020,8,LUZON,GEN,SMEC,1SUAL_G02,0,3501.13,0
03/08/2020,8,LUZON,GEN,SNAP,1MAGAT_U01,0,3516.92,0
03/08/2020,8,LUZON,GEN,SNAP,1MAGAT_U02,23.5,3516.92,45
03/08/2020,8,LUZON,GEN,SNAP,1MAGAT_U03,24,3516.92,24
03/08/2020,8,LUZON,GEN,SNAP,1MAGAT_U04,5,3516.92,0
03/08/2020,8,LUZON,GEN,SNAPBENGT,1AMBUK_U01,5,3494.53,5
03/08/2020,8,LUZON,GEN,SNAPBENGT,1AMBUK_U02,5,3494.53,5
03/08/2020,8,LUZON,GEN,SNAPBENGT,1AMBUK_U03,24,3494.53,24
03/08/2020,8,LUZON,GEN,SNAPBENGT,1BINGA_U01,1,3492.97,1
03/08/2020,8,LUZON,GEN,SNAPBENGT,1BINGA_U02,1,3492.97,1
03/08/2020,8,LUZON,GEN,SNAPBENGT,1BINGA_U03,1,3492.97,1
03/08/2020,8,LUZON,GEN,SNAPBENGT,1BINGA_U04,1,3492.97,1
03/08/2020,8,LUZON,GEN,SOLARPHIL,3CALSOL_G01,12.7,3435.88,3
03/08/2020,8,LUZON,GEN,SPDC,1SROQUE_U01,0,3489.22,0
03/08/2020,8,LUZON,GEN,SPDC,1SROQUE_U02,0,3489.22,0
03/08/2020,8,LUZON,GEN,SPDC,1SROQUE_U03,0,3489.22,0
03/08/2020,8,LUZON,GEN,SPPC,3ILIJAN_G01,600,3421.63,420
03/08/2020,8,LUZON,GEN,SPPC,3ILIJAN_G02,600,3421.63,420
03/08/2020,8,LUZON,GEN,SPSMNORTH,2SMNRTH_G01,0.3,3531.41,0.2
03/08/2020,8,LUZON,GEN,TAPGC,1T_ASIA_G01,0,3509.68,0
03/08/2020,8,LUZON,GEN,TLI,3PAGBIL_G01,352.5,3383.75,352.5
03/08/2020,8,LUZON,GEN,TLI,3PAGBIL_G02,330,3383.75,330
03/08/2020,8,LUZON,GEN,TMOBIL,2TMOBIL_G01,0,3531.41,0
03/08/2020,8,LUZON,GEN,TMOBIL,2TMOBIL_G02,0,3531.41,0
03/08/2020,8,LUZON,GEN,TMOBIL,2TMOBIL_G03,0,3531.41,0
03/08/2020,8,LUZON,GEN,TMOBIL,2TMOBIL_G04,0,3531.41,0
03/08/2020,8,LUZON,GEN,UPPCGEN,1UPPC_G01,0,3526.52,0
03/08/2020,8,LUZON,GEN,VSEI,2VALSOL_G01,1,3531.41,0.4
03/08/2020,8,LUZON,GEN,WESM,1ACNPC_G01,0,3524.26,0
03/08/2020,8,LUZON,GEN,WESM,1BINENG_G01,3,3495.28,3
03/08/2020,8,LUZON,GEN,WESM,1BTNSOL_G01,0,3397.77,0
03/08/2020,8,LUZON,GEN,WESM,1CAGBIO_G01,0,3540.88,0
03/08/2020,8,LUZON,GEN,WESM,1CONSOL_G01,9.2,3524.26,2.2
03/08/2020,8,LUZON,GEN,WESM,1MSINLO_G03,0,3399.07,0
03/08/2020,8,LUZON,GEN,WESM,1PETSOL_G02,3.3,3524.26,1
03/08/2020,8,LUZON,GEN,WESM,1SMBELL_G01,0.1,3511.6,0.1
03/08/2020,8,LUZON,GEN,WESM,1SPABUL_G01,0,3537.27,0
03/08/2020,8,LUZON,GEN,WESM,1ZAMSOL_G01,0,3473.87,0
03/08/2020,8,LUZON,GEN,WESM,2ECOPRK_G01,0,3531.41,0
03/08/2020,8,LUZON,GEN,WESM,3CADPI_G01,0,3435.88,0
03/08/2020,8,LUZON,GEN,WESM,3HDEPOT_G01,0,3500.25,0
03/08/2020,8,LUZON,GEN,WESM,3LIAN_G01,0,3435.88,0
03/08/2020,8,LUZON,GEN,WESM,3MAJAY_G01,0,3517.4,0
03/08/2020,8,LUZON,GEN,WESM,3MEC_G01,7,3482.13,2
03/08/2020,8,LUZON,GEN,YHGEI,1YHGRN_G01,1.6,3460.86,0.2
03/08/2020,9,LUZON,GEN,1590EC,1BAUANG_G01,0,7987.72,0
03/08/2020,9,LUZON,GEN,ABSOLUTDI,3ADISOL_G01,0.5,7880.96,0.2
03/08/2020,9,LUZON,GEN,AHC,1ANGAT_A,12.6,8091.63,12.6
03/08/2020,9,LUZON,GEN,AHC,1ANGAT_M,0,8091.63,0
03/08/2020,9,LUZON,GEN,ANDA,1ANDA_G01,68,8152.37,68
03/08/2020,9,LUZON,GEN,APEC,1APEC_G01,1,8152.37,1
03/08/2020,9,LUZON,GEN,APRI,3MKBN_A,53,7995.09,53
03/08/2020,9,LUZON,GEN,APRI,3MKBN_B,79,7993.43,78
03/08/2020,9,LUZON,GEN,APRI,3MKBN_C,0,7992.87,0
03/08/2020,9,LUZON,GEN,APRI,3MKBN_D,38,7990.73,38
03/08/2020,9,LUZON,GEN,APRI,3MKBN_E,18,7995.09,18
03/08/2020,9,LUZON,GEN,APRI,3ORMAT_G01,0,7995.09,0
03/08/2020,9,LUZON,GEN,APRI,3TIWI_A,21,7541.72,21
03/08/2020,9,LUZON,GEN,APRI,3TIWI_C,91,7541.13,91
03/08/2020,9,LUZON,GEN,AWOC,3AWOC_G01,13,8104.03,11
03/08/2020,9,LUZON,GEN,BBEC,3BBEC_G01,4.4,7589.35,4.4
03/08/2020,9,LUZON,GEN,BGI,3BACMAN_U01,60,7431.48,60
03/08/2020,9,LUZON,GEN,BGI,3BACMAN_U02,60,7464.51,60
03/08/2020,9,LUZON,GEN,BGI,3BACMAN_U03,20,7464.51,20
03/08/2020,9,LUZON,GEN,BOSUNG,1BOSUNG_G01,1,7468.45,1
03/08/2020,9,LUZON,GEN,BTN2020,1BT2020_G01,11,8000.85,11
03/08/2020,9,LUZON,GEN,BULACNSE,1BULSOL_G01,5.9,8174,2.9
03/08/2020,9,LUZON,GEN,CIP2,1CIP2_G01,13.5,7928.87,0
03/08/2020,9,LUZON,GEN,EBWPC,1BURGOS_G01,133,6876.56,120
03/08/2020,9,LUZON,GEN,EDCSL,1BURGOS_G02,0,7468.45,0
03/08/2020,9,LUZON,GEN,EDCSLP2,1BURGOS_G03,0,7468.45,0
03/08/2020,9,LUZON,GEN,ENFINITY,1CLASOL_G01,8.6,8162.02,3.9
03/08/2020,9,LUZON,GEN,FCRV,1CABSOL_G01,4.2,8237.75,1.8
03/08/2020,9,LUZON,GEN,FGHPC,1MASIWA_G01,0,8237.75,0
03/08/2020,9,LUZON,GEN,FGHPC,1PNTBNG_U01,0,8160.8,0
03/08/2020,9,LUZON,GEN,FGHPC,1PNTBNG_U02,0,8160.8,0
03/08/2020,9,LUZON,GEN,FGPCSTRA,3STA-RI_G01,257.3,7849.84,161
03/08/2020,9,LUZON,GEN,FGPCSTRA,3STA-RI_G02,255.7,7849.84,161
03/08/2020,9,LUZON,GEN,FGPCSTRA,3STA-RI_G03,260,7849.84,161
03/08/2020,9,LUZON,GEN,FGPCSTRA,3STA-RI_G04,264,7849.84,161
03/08/2020,9,LUZON,GEN,FGPSANLO,3STA-RI_G05,0,7849.84,0
03/08/2020,9,LUZON,GEN,FGPSANLO,3STA-RI_G06,0,8078.34,0
03/08/2020,9,LUZON,GEN,FNPC,3SNGAB_G01,415.1,7829.84,340.2
03/08/2020,9,LUZON,GEN,GFII,1GFII_G01,0,8207.32,0
03/08/2020,9,LUZON,GEN,GIFT,1GIFT_G01,11,8237.75,11
03/08/2020,9,LUZON,GEN,GMCP,1MARVEL_G01,0,8078.34,0
03/08/2020,9,LUZON,GEN,GMCP,1MARVEL_G02,316,7820.47,316
03/08/2020,9,LUZON,GEN,HEDCOR,1NMHC_G03,0.4,8071.33,0.4
03/08/2020,9,LUZON,GEN,HEDCOR,1SLANGN_G01,0.8,8071.33,0.8
03/08/2020,9,LUZON,GEN,HEDCORBA,1AMPHAW_G01,5.4,8071.33,5.4
03/08/2020,9,LUZON,GEN,HEDCORBA,1BAKSIP_G01,6.3,8071.33,6.3
03/08/2020,9,LUZON,GEN,HEDCORHE,1NMHC_G01,0.8,8071.33,0.8
03/08/2020,9,LUZON,GEN,HSABI,1SABANG_G01,4.3,8071.33,4.3
03/08/2020,9,LUZON,GEN,IBEC,1IBEC_G01,12,8156.81,12
03/08/2020,9,LUZON,GEN,IPOWER,1IPOWER_G01,10,8237.75,10
03/08/2020,9,LUZON,GEN,IPOWER2,1IPOWER_G02,10.8,8237.75,10.8
03/08/2020,9,LUZON,GEN,JOBIN,1SUBSOL_G01,2.6,8025.38,1.3
03/08/2020,9,LUZON,GEN,MAEC,1MAEC_G01,9.3,7552.53,6.8
03/08/2020,9,LUZON,GEN,MEIMGTPP,2MILLEN_G01,0,8164,0
03/08/2020,9,LUZON,GEN,MGI,3MGI_G02,11.2,8117.45,11.2
03/08/2020,9,LUZON,GEN,MGI,3MGPP_G01,19.1,8117.45,19.1
03/08/2020,9,LUZON,GEN,MMPC,2MMPP_G01,1.6,8148.91,1.6
03/08/2020,9,LUZON,GEN,MPPC,1MSINLO_G01,290,7851.05,290
03/08/2020,9,LUZON,GEN,MPPC,1MSINLO_G02,0,8078.34,0
03/08/2020,9,LUZON,GEN,MPPC,1MSNLO_BATG,0,7851.05,0
03/08/2020,9,LUZON,GEN,NEXTGEN,1MARSOL_G01,8.1,7820.47,4.3
03/08/2020,9,LUZON,GEN,NIABAL,1NIABAL_G01,5.8,8156.81,5.8
03/08/2020,9,LUZON,GEN,NIAMARIS,1MARIS_U01,3.8,8156.81,3.8
03/08/2020,9,LUZON,GEN,NIAMARIS,1MARIS_U02,3.7,8156.81,3.7
03/08/2020,9,LUZON,GEN,NLREC,1CAPRIS_G01,69,7094.76,67
03/08/2020,9,LUZON,GEN,NORTHWIND,1NWIND_G01,25,7468.45,25
03/08/2020,9,LUZON,GEN,NR,1BAKUN_G01,16,7856.17,14
03/08/2020,9,LUZON,GEN,NVVOGTARM,1ARMSOL_G01,3.7,8144.68,2.9
03/08/2020,9,LUZON,GEN,NVVOGTDAL,1DALSOL_G01,3.5,8144.68,2.3
03/08/2020,9,LUZON,GEN,NWPDC,1NWIND_G02,15,7468.45,15
03/08/2020,9,LUZON,GEN,OSPGC,1S_ENRO_G01,0,8025.38,0
03/08/2020,9,LUZON,GEN,PANASIA,1LIMAY_U01,0,7846.02,0
03/08/2020,9,LUZON,GEN,PANASIA,1LIMAY_U02,29.7,7846.02,15
03/08/2020,9,LUZON,GEN,PANASIA,1LIMAY_U03,30,7846.02,30
03/08/2020,9,LUZON,GEN,PANASIA,1LIMAY_U04,0,7846.02,0
03/08/2020,9,LUZON,GEN,PANASIA,1LIMAY_U05,30,7846.02,30
03/08/2020,9,LUZON,GEN,PANASIA,1LIMAY_U06,0,7846.02,0
03/08/2020,9,LUZON,GEN,PANASIA,1LIMAY_U07,29.8,7846.02,27.5
03/08/2020,9,LUZON,GEN,PANASIA,1LIMAY_U08,0,7846.02,0
03/08/2020,9,LUZON,GEN,PEC,3PAGBIL_G03,420,7801.24,420
03/08/2020,9,LUZON,GEN,PESI,3BART_G01,0,7589.35,0
03/08/2020,9,LUZON,GEN,PETRONGEN,1PETRON_G01,0,7846.02,0
03/08/2020,9,LUZON,GEN,PETROSOLR,1PETSOL_G01,12.2,8144.68,6.6
03/08/2020,9,LUZON,GEN,PGEP,2PNGEA_G01,0.5,8193.5,0.5
03/08/2020,9,LUZON,GEN,PMPC,3AVION_U01,43.7,7848.87,43.7
03/08/2020,9,LUZON,GEN,PMPC,3AVION_U02,0,7848.87,0
03/08/2020,9,LUZON,GEN,PSALM,1CASECN_G01,0,8064.16,0
03/08/2020,9,LUZON,GEN,PSALM,3BOTOCA_G01,8,8083.96,8
03/08/2020,9,LUZON,GEN,PSALM,3CALIRY_G01,0,8083.96,0
03/08/2020,9,LUZON,GEN,PSALM,3KAL_G01,0,8068.1,0
03/08/2020,9,LUZON,GEN,PSALM,3KAL_G02,0,8068.1,0
03/08/2020,9,LUZON,GEN,PSALM,3KAL_G03,0,8068.1,0
03/08/2020,9,LUZON,GEN,PSALM,3KAL_G04,0,8068.1,0
03/08/2020,9,LUZON,GEN,PSALM,3MALAYA_G01,0,8078.34,0
03/08/2020,9,LUZON,GEN,PSALM,3MALAYA_G02,0,8078.34,0
03/08/2020,9,LUZON,GEN,QPPL,3QPPL_G01,460,7756.55,306.1
03/08/2020,9,LUZON,GEN,RC,1RASLAG_G01,4.5,8152.37,2.5
03/08/2020,9,LUZON,GEN,RCBMI,3RCBMI_G01,0,7893.73,0
03/08/2020,9,LUZON,GEN,RCBMI,3RCBMI_G02,0,7893.73,0
03/08/2020,9,LUZON,GEN,RCP2,1RASLAG_G02,4.5,8152.37,3
03/08/2020,9,LUZON,GEN,SBPLC,3SBPL_G01,455,7756.55,455
03/08/2020,9,LUZON,GEN,SCPC,3CALACA_G01,230,7863.33,230
03/08/2020,9,LUZON,GEN,SCPC,3CALACA_G02,0,7880.96,0
03/08/2020,9,LUZON,GEN,SLPGC,3SLPGC_G01,147,7844.8,147
03/08/2020,9,LUZON,GEN,SLPGC,3SLPGC_G02,150,7844.15,150
03/08/2020,9,LUZON,GEN,SLPGC,3SLPGC_G03,0,7877.07,0
03/08/2020,9,LUZON,GEN,SLPGC,3SLPGC_G04,0,7877.07,0
03/08/2020,9,LUZON,GEN,SLTEC,3SLTEC_G01,121,7854.73,121
03/08/2020,9,LUZON,GEN,SLTEC,3SLTEC_G02,122.9,7854.73,122.9
03/08/2020,9,LUZON,GEN,SMCCPC,1SMC_G01,150,7833.21,150
03/08/2020,9,LUZON,GEN,SMCCPC,1SMC_G02,150,7833.21,150
03/08/2020,9,LUZON,GEN,SMCCPC,1SMC_G03,150,7833.21,150
03/08/2020,9,LUZON,GEN,SMCCPC,1SMC_G04,150,7795.54,150
03/08/2020,9,LUZON,GEN,SMEC,1SUAL_G01,647,7854.86,647
03/08/2020,9,LUZON,GEN,SMEC,1SUAL_G02,0,8078.34,0
03/08/2020,9,LUZON,GEN,SNAP,1MAGAT_U01,5,8146.14,0
03/08/2020,9,LUZON,GEN,SNAP,1MAGAT_U02,23.5,8146.14,23.5
03/08/2020,9,LUZON,GEN,SNAP,1MAGAT_U03,24,8146.14,24
03/08/2020,9,LUZON,GEN,SNAP,1MAGAT_U04,5,8146.14,5
03/08/2020,9,LUZON,GEN,SNAPBENGT,1AMBUK_U01,0,8077.07,5
03/08/2020,9,LUZON,GEN,SNAPBENGT,1AMBUK_U02,0,8077.07,5
03/08/2020,9,LUZON,GEN,SNAPBENGT,1AMBUK_U03,24,8077.07,24
03/08/2020,9,LUZON,GEN,SNAPBENGT,1BINGA_U01,1,8070.32,1
03/08/2020,9,LUZON,GEN,SNAPBENGT,1BINGA_U02,1,8070.32,1
03/08/2020,9,LUZON,GEN,SNAPBENGT,1BINGA_U03,1,8070.32,1
03/08/2020,9,LUZON,GEN,SNAPBENGT,1BINGA_U04,1,8070.32,1
03/08/2020,9,LUZON,GEN,SOLARPHIL,3CALSOL_G01,23.3,7880.96,12.7
03/08/2020,9,LUZON,GEN,SPDC,1SROQUE_U01,0,8061.6,0
03/08/2020,9,LUZON,GEN,SPDC,1SROQUE_U02,0,8061.6,0
03/08/2020,9,LUZON,GEN,SPDC,1SROQUE_U03,0,8061.6,0
03/08/2020,9,LUZON,GEN,SPPC,3ILIJAN_G01,600,7889.02,600
03/08/2020,9,LUZON,GEN,SPPC,3ILIJAN_G02,600,7889.02,600
03/08/2020,9,LUZON,GEN,SPSMNORTH,2SMNRTH_G01,0.5,8164,0.3
03/08/2020,9,LUZON,GEN,TAPGC,1T_ASIA_G01,0,8105.85,0
03/08/2020,9,LUZON,GEN,TLI,3PAGBIL_G01,352.5,7801.24,352.5
03/08/2020,9,LUZON,GEN,TLI,3PAGBIL_G02,352,7801.24,330
03/08/2020,9,LUZON,GEN,TMOBIL,2TMOBIL_G01,15,8164,0
03/08/2020,9,LUZON,GEN,TMOBIL,2TMOBIL_G02,1.8,8164,0
03/08/2020,9,LUZON,GEN,TMOBIL,2TMOBIL_G03,11,8164,0
03/08/2020,9,LUZON,GEN,TMOBIL,2TMOBIL_G04,0,8164,0
03/08/2020,9,LUZON,GEN,UPPCGEN,1UPPC_G01,0,8152.37,0
03/08/2020,9,LUZON,GEN,VSEI,2VALSOL_G01,2.3,8164,1
03/08/2020,9,LUZON,GEN,WESM,1ACNPC_G01,0,8144.68,0
03/08/2020,9,LUZON,GEN,WESM,1BINENG_G01,3,8071.33,3
03/08/2020,9,LUZON,GEN,WESM,1BTNSOL_G01,0,7852.83,0
03/08/2020,9,LUZON,GEN,WESM,1CAGBIO_G01,0,8207.32,0
03/08/2020,9,LUZON,GEN,WESM,1CONSOL_G01,17.1,8144.68,9.2
03/08/2020,9,LUZON,GEN,WESM,1MSINLO_G03,0,7851.05,0
03/08/2020,9,LUZON,GEN,WESM,1PETSOL_G02,6,8144.68,3.3
03/08/2020,9,LUZON,GEN,WESM,1SMBELL_G01,0.1,8125.66,0.1
03/08/2020,9,LUZON,GEN,WESM,1SPABUL_G01,0,8174,0
03/08/2020,9,LUZON,GEN,WESM,1ZAMSOL_G01,0,8034.72,0
03/08/2020,9,LUZON,GEN,WESM,2ECOPRK_G01,0,8164,0
03/08/2020,9,LUZON,GEN,WESM,3CADPI_G01,0,7880.96,0
03/08/2020,9,LUZON,GEN,WESM,3HDEPOT_G01,0,8059.52,0
03/08/2020,9,LUZON,GEN,WESM,3LIAN_G01,0,7880.96,0
03/08/2020,9,LUZON,GEN,WESM,3MAJAY_G01,0,8083.96,0
03/08/2020,9,LUZON,GEN,WESM,3MEC_G01,9,8024.36,7
03/08/2020,9,LUZON,GEN,YHGEI,1YHGRN_G01,4.2,8000.85,1.6
03/08/2020,10,LUZON,GEN,1590EC,1BAUANG_G01,0,8009,0
03/08/2020,10,LUZON,GEN,ABSOLUTDI,3ADISOL_G01,0.8,7936.19,0.5
03/08/2020,10,LUZON,GEN,AHC,1ANGAT_A,12.6,8129.56,12.6
03/08/2020,10,LUZON,GEN,AHC,1ANGAT_M,0,8129.56,0
03/08/2020,10,LUZON,GEN,ANDA,1ANDA_G01,68,8188.88,68
03/08/2020,10,LUZON,GEN,APEC,1APEC_G01,1,8188.88,1
03/08/2020,10,LUZON,GEN,APRI,3MKBN_A,53,8047.19,53
03/08/2020,10,LUZON,GEN,APRI,3MKBN_B,79,8045.52,79
03/08/2020,10,LUZON,GEN,APRI,3MKBN_C,0,8044.96,0
03/08/2020,10,LUZON,GEN,APRI,3MKBN_D,38,8042.8,38
03/08/2020,10,LUZON,GEN,APRI,3MKBN_E,18,8047.19,18
03/08/2020,10,LUZON,GEN,APRI,3ORMAT_G01,0,8047.19,0
03/08/2020,10,LUZON,GEN,APRI,3TIWI_A,21,7643.76,21
03/08/2020,10,LUZON,GEN,APRI,3TIWI_C,91,7643.04,91
03/08/2020,10,LUZON,GEN,AWOC,3AWOC_G01,13,8151.08,13
03/08/2020,10,LUZON,GEN,BBEC,3BBEC_G01,4.4,7687.5,4.4
03/08/2020,10,LUZON,GEN,BGI,3BACMAN_U01,60,7546.65,60
03/08/2020,10,LUZON,GEN,BGI,3BACMAN_U02,60,7579.34,60
03/08/2020,10,LUZON,GEN,BGI,3BACMAN_U03,20,7579.34,20
03/08/2020,10,LUZON,GEN,BOSUNG,1BOSUNG_G01,1,7492.58,1
03/08/2020,10,LUZON,GEN,BTN2020,1BT2020_G01,11,8053.02,11
03/08/2020,10,LUZON,GEN,BULACNSE,1BULSOL_G01,8.1,8214.16,5.9
03/08/2020,10,LUZON,GEN,CIP2,1CIP2_G01,13.5,7950.99,13.5
03/08/2020,10,LUZON,GEN,EBWPC,1BURGOS_G01,136,6885.55,133
03/08/2020,10,LUZON,GEN,EDCSL,1BURGOS_G02,0,7492.58,0
03/08/2020,10,LUZON,GEN,EDCSLP2,1BURGOS_G03,0,7492.58,0
03/08/2020,10,LUZON,GEN,ENFINITY,1CLASOL_G01,11.5,8186.12,8.6
03/08/2020,10,LUZON,GEN,FCRV,1CABSOL_G01,5.9,8291.45,4.2
03/08/2020,10,LUZON,GEN,FGHPC,1MASIWA_G01,0,8291.45,0
03/08/2020,10,LUZON,GEN,FGHPC,1PNTBNG_U01,0,8190.66,0
03/08/2020,10,LUZON,GEN,FGHPC,1PNTBNG_U02,0,8190.66,0
03/08/2020,10,LUZON,GEN,FGPCSTRA,3STA-RI_G01,257.3,7904.01,257.3
03/08/2020,10,LUZON,GEN,FGPCSTRA,3STA-RI_G02,255.7,7904.01,255.7
03/08/2020,10,LUZON,GEN,FGPCSTRA,3STA-RI_G03,260,7904.01,260
03/08/2020,10,LUZON,GEN,FGPCSTRA,3STA-RI_G04,264,7904.01,264
03/08/2020,10,LUZON,GEN,FGPSANLO,3STA-RI_G05,0,7904.01,0
03/08/2020,10,LUZON,GEN,FGPSANLO,3STA-RI_G06,0,8130.22,0
03/08/2020,10,LUZON,GEN,FNPC,3SNGAB_G01,415.1,7883.99,415.1
03/08/2020,10,LUZON,GEN,GFII,1GFII_G01,0,8243.13,0
03/08/2020,10,LUZON,GEN,GIFT,1GIFT_G01,11,8291.45,11
03/08/2020,10,LUZON,GEN,GMCP,1MARVEL_G01,0,8130.22,0
03/08/2020,10,LUZON,GEN,GMCP,1MARVEL_G02,316,7876.77,313.3
03/08/2020,10,LUZON,GEN,HEDCOR,1NMHC_G03,0.4,8085.83,0.4
03/08/2020,10,LUZON,GEN,HEDCOR,1SLANGN_G01,0.8,8085.83,0.8
03/08/2020,10,LUZON,GEN,HEDCORBA,1AMPHAW_G01,5.4,8085.83,5.4
03/08/2020,10,LUZON,GEN,HEDCORBA,1BAKSIP_G01,6.3,8085.83,6.3
03/08/2020,10,LUZON,GEN,HEDCORHE,1NMHC_G01,0.8,8085.83,0.8
03/08/2020,10,LUZON,GEN,HSABI,1SABANG_G01,4.3,8085.83,4.3
03/08/2020,10,LUZON,GEN,IBEC,1IBEC_G01,12,8187.87,12
03/08/2020,10,LUZON,GEN,IPOWER,1IPOWER_G01,10,8291.45,10
03/08/2020,10,LUZON,GEN,IPOWER2,1IPOWER_G02,10.8,8291.45,10.8
03/08/2020,10,LUZON,GEN,JOBIN,1SUBSOL_G01,3.6,8079.56,2.6
03/08/2020,10,LUZON,GEN,MAEC,1MAEC_G01,12.3,7575.92,9.3
03/08/2020,10,LUZON,GEN,MEIMGTPP,2MILLEN_G01,0,8216.34,0
03/08/2020,10,LUZON,GEN,MGI,3MGI_G02,11.2,8162.63,11.2
03/08/2020,10,LUZON,GEN,MGI,3MGPP_G01,19.1,8162.63,19.1
03/08/2020,10,LUZON,GEN,MMPC,2MMPP_G01,1.6,8200.26,1.6
03/08/2020,10,LUZON,GEN,MPPC,1MSINLO_G01,300,7870.66,290
03/08/2020,10,LUZON,GEN,MPPC,1MSINLO_G02,0,8130.22,0
03/08/2020,10,LUZON,GEN,MPPC,1MSNLO_BATG,0,7870.66,0
03/08/2020,10,LUZON,GEN,NEXTGEN,1MARSOL_G01,11.5,7876.77,8.1
03/08/2020,10,LUZON,GEN,NIABAL,1NIABAL_G01,5.8,8187.87,5.8
03/08/2020,10,LUZON,GEN,NIAMARIS,1MARIS_U01,3.8,8187.87,3.8
03/08/2020,10,LUZON,GEN,NIAMARIS,1MARIS_U02,3.7,8187.87,3.7
03/08/2020,10,LUZON,GEN,NLREC,1CAPRIS_G01,70,7112.32,69
03/08/2020,10,LUZON,GEN,NORTHWIND,1NWIND_G01,25,7492.58,25
03/08/2020,10,LUZON,GEN,NR,1BAKUN_G01,16,7879.65,16
03/08/2020,10,LUZON,GEN,NVVOGTARM,1ARMSOL_G01,5.2,8168.83,3.7
03/08/2020,10,LUZON,GEN,NVVOGTDAL,1DALSOL_G01,4.7,8168.83,3.5
03/08/2020,10,LUZON,GEN,NWPDC,1NWIND_G02,15,7492.58,15
03/08/2020,10,LUZON,GEN,OSPGC,1S_ENRO_G01,0,8079.56,0
03/08/2020,10,LUZON,GEN,PANASIA,1LIMAY_U01,0,7902.36,0
03/08/2020,10,LUZON,GEN,PANASIA,1LIMAY_U02,15,7902.36,29.7
03/08/2020,10,LUZON,GEN,PANASIA,1LIMAY_U03,24,7902.36,30
03/08/2020,10,LUZON,GEN,PANASIA,1LIMAY_U04,0,7902.36,0
03/08/2020,10,LUZON,GEN,PANASIA,1LIMAY_U05,30,7902.36,30
03/08/2020,10,LUZON,GEN,PANASIA,1LIMAY_U06,0,7902.36,0
03/08/2020,10,LUZON,GEN,PANASIA,1LIMAY_U07,24.5,7902.36,29.8
03/08/2020,10,LUZON,GEN,PANASIA,1LIMAY_U08,0,7902.36,0
03/08/2020,10,LUZON,GEN,PEC,3PAGBIL_G03,420,7842.69,420
03/08/2020,10,LUZON,GEN,PESI,3BART_G01,0,7687.5,0
03/08/2020,10,LUZON,GEN,PETRONGEN,1PETRON_G01,0,7902.36,0
